id_linea,nombre_linea,modo,id_ramal,nombre_ramal,ramal,provincia,municipio,id_linea_agg,nombre_linea_agg
151,LINEA 236,COL,151,236L,MERLO GOMEZ-ESTACION MORON,BUENOS AIRES,PROV,,
152,LINEA 312,COL,152,312R2,RAMAL 2 PUENTE BRANDSEN - MERLO,BUENOS AIRES,PROV,,
152,LINEA 312,COL,152,312R3,RAMAL 3 PUENTE BRANDSEN - VILLA LEON - MORENO POR S A DE PADUA,BUENOS AIRES,PROV,,
153,LINEA 45,COL,153,045A,CIUDAD UNIVERSITARIA (CIUDAD AUTONOMA DE BUENOS AIRES) - REMEDIOS DE ESCALADA (PARTIDO DE LANUS - PROVINCIA BUENOS AIRES),JN,JN,,
153,LINEA 45,COL,153,045B,RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - REMEDIOS DE ESCALADA (PARTIDO DE LANUS - PROVINCIA DE BUENOS AIRES) EXPRESO,JN,JN,,
153,LINEA 45,COL,153,045C,CIUDAD UNIVERSITARIA (CIUDAD AUTONOMA DE BUENOS AIRES) - PLAZA CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) EXPRESO,JN,JN,,
153,LINEA 45,COL,153,045D,ESTACION RETIRO (LINEA GENERAL BELGRANO - CIUDAD AUTONOMA DE BUENOS AIRES) - CIUDAD UNIVERSITARIA (CIUDAD AUTONOMA DE BUENOS AIRES) EXPRESO,JN,JN,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE-RO,NORTERONDINESCOLAR DES 31Y513 HAS 495 Y CENTE,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE10,NORTE10A DESDE31Y513 HASTA 14Y54,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE11,NORTE11 DESDE 31Y513 HASTA 7Y60,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE12,NORTE12 DESDE 12Y467 HASTA 14Y54,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE13,NORTE13 DESDE 28Y467 HASTA 1Y44,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE15,NORTE15 DESDE 31Y513 HASTA 1Y60,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE16,NORTE16A DESDE 31Y513 HASTA 1Y60,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE17,NORTE17A DESDE 31Y513 HASTA 7Y60,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE17V,NORTE17B DESDE 31Y513 HASTA 7Y60 X SAN JOSE,BUENOS AIRES,LA PLATA,,
154,LINEA_NORTE MUNICIPAL,COL,154,NORTE18,NORTE18A DESDE 31Y513 HASTA 7Y60,BUENOS AIRES,LA PLATA,,
155,LINEA 503A BS AS,COL,155,503R20A,R20A ESTACION DE MERLO - MARIANO ACOSTA POR RUTA,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R22,R22 ESTACION DE MERLO - MARIANO ACOSTA,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R23,R23 ESTACION DE MERLO - ESTACION DE MARIANO ACOSTA,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R24,R24 ESTACION DE MERLO - ESTACION DE MARIANO ACOSTA,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R25,R25 ESTACION DE MERLO - 20 DE JUNIO,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R26,R26 ESTACION DE MERLO - ESTACION DE MARIANO ACOSTA,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R27,R27 ESTACION DE MERLO - 20 DE JUNIO,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R28,R28 ESTACION DE MERLO - MARIANO ACOSTA,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R29,R29 ESTACION MARIANO ACOSTA - BCASCALLARES,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R30L,R30L ESTACION DE MERLO - LAGO DEL BOSQUE,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R30P,R30P ESTACION DE MERLO - BPOLICIAL,BUENOS AIRES,MERLO,,
155,LINEA 503A BS AS,COL,155,503R31,R31 ESTACION DE MERLO - BNUEVO,BUENOS AIRES,MERLO,,
156,LINEA 440,COL,156,440-1,RAMAL 01 SAN MIGUEL - GRAND BOURG,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-10,RAMAL 10 SAN MIGUEL - STEFANI,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-19,RAMAL 19 SAN MIGUEL - GRAND BOURG,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-1R1,GRAND BOURG- LEMOS,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-2,RAMAL 02 LEMOS - JOSE C PAZ,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-25,RAMAL 25 LEMOS - STEFANI,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-48,RAMAL 48 EST SAN MIGUEL - SANTA BRIGIDA,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-48R1,REFUERZO 48 EST SAN MIGUEL - JOSE C PAZ,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-52,RAMAL 52 EST SAN MIGUEL - SANTA BRIGIDA,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-6,RAMAL 06 EST SAN MIGUEL -  LOS POLVORINES,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-81,RAMAL 81 STEFANI - TIERRAS ALTAS,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-82,RAMAL 82 LEMOS - TIERRAS ALTAS,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-82R1,REFUERZO 82 SAN MIGUEL - TIERRAS ALTAS,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-82R2,REFUERZO 82 SAN MIGUEL - LEMOS,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-82R3,REFUERZO 82 LEMOS - LEMOS,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-9,RAMAL 09 EST SAN MIGUEL -  LOS POLVORINES,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-97,RAMAL 97 LEMOS - STEFANI,BUENOS AIRES,PROV,,
156,LINEA 440,COL,156,440-98,RAMAL 98 SAN MIGUEL - SAN MIGUEL,BUENOS AIRES,PROV,,
157,LINEA 154,COL,157,154A,RAMAL EX-154 PLAZA CONST EST LANUS,JN,JN,,
158,LINEA 19,COL,158,019A,PLAZA MISERERE (CIUDAD AUTONOMA DE BUENOS AIRES) - CARAPACHAY (PARTIDO DE VICENTE LOPEZ - PROVINCIA DE BUENOS AIRES),JN,JN,,
159,LINEA 502A,COL,159,502AA,TERMINAL-LA AGUADA,BUENOS AIRES,LOBOS,,
161,LINEA 520C,COL,161,520CA,520C RAMAL A,BUENOS AIRES,LA PLATA,,
161,LINEA 520C,COL,161,520CB,520C RAMAL B,BUENOS AIRES,LA PLATA,,
161,LINEA 520C,COL,161,520CC,520C RAMAL C,BUENOS AIRES,LA PLATA,,
161,LINEA 520C,COL,161,520CD,520C RAMAL D,BUENOS AIRES,LA PLATA,,
162,LINEA 297,COL,162,297A,ESTACION MERLO - 20 DE JUNIO,BUENOS AIRES,PROV,,
162,LINEA 297,COL,162,297B,ESTACION MERLO - UNION Y TAFI (FCO),BUENOS AIRES,PROV,,
163,LINEA 500D,COL,163,500DA,ESTACION PADUA - SAN LORENZO,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DB,ESTACION PADUA - CRUCE MARIANO ACOSTA,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DC,ESTACION PADUA - VILLA MAGDALENA-PONTEVEDRA,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DD,ESTACION PADUA - BARRIO RIVADAVIA-CAMPANILLA,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DE,ESTACION MERLO - OMBU - LASALLE,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DF,HOSPITAL H DE MALVINAS-VILLA MAGDALENA - MERLA GOMEZ X PEARSON,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DG,ESTACION MERLO - BARRIO NUEVO - MERLO GOMEZ,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DH,ESTACION PADUA - BARRIO NUEVO,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DI,ESTACION PADUA - PERICON,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DJ,ESTACION PADUA - EL CEIBO -MERLO - HTAL MALVINAS,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DK,ESTACION MERLO - LOS AROMOS - PETRACCHI- HELVECIA,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DL,ESTACION MERLO -EL CORTIJO,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DM,ESTACION MERLO - BARRIO LUCHETTI,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DN,ESTACION PADUA - BARRIO RIVADAVIA - MERLO,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DO,ESTACION PADUA -CASCALLARES,BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DP,ESTACION MERLO - SANTA ISABEL POR RUTA 40 (EX 200),BUENOS AIRES,MERLO,,
163,LINEA 500D,COL,163,500DQ,ESTACION MERLO - SANTA ISABEL POR HEREDIA,BUENOS AIRES,MERLO,,
164,LINEA 153 BS AS,COL,164,153A,ESTACION LINIERS(CABA)-AVBELLA VISTA Y MEDINA (PDO DE MERLO),JN,JN,,
165,LINEA 373,COL,165,373R1,RAMAL 1,BUENOS AIRES,PROV,,
165,LINEA 373,COL,165,373R5,RAMAL 5,BUENOS AIRES,PROV,,
166,LINEA 46,COL,166,046A,EVA PERON Y AVSAN MARTIN (L DEL MRIADOR)LA BOCA,JN,JN,,
166,LINEA 46,COL,166,046B,EVA PERON Y AVSAN MARTIN (L DEL MIRADOR)P CONST,JN,JN,,
166,LINEA 46,COL,166,046C,FVARELA Y  PTEJDPERON(PDODE LA MATANZA)-PDE MENDOZA Y NECOCHEA(CABA)(EXPRESO X AUT 25 DE MAYO),JN,JN,,
167,LINEA 384,COL,167,384R2,RAMAL 2,BUENOS AIRES,PROV,,
168,LINEA 105,COL,168,105A,RAMAL GOLF,JN,JN,,
168,LINEA 105,COL,168,105B,RAMAL SANTO LUGARES,JN,JN,,
169,LINEA 253 BS AS,COL,169,253A,LIBERTAD - VILLA AMELIA - CIUDADELA,BUENOS AIRES,PROV,,
170,LINEA 321 BS AS,COL,170,321A,RAMAL A BARRIO MARINA,BUENOS AIRES,PROV,,
171,LINEA 90,COL,171,090A,090A-PLAZA CONSTIT(CABA)-AVSMARTYGRALPAZ,JN,JN,,
171,LINEA 90,COL,171,090B,090B-PLAZA CONSTIT(CABA)-EST FLACROZE(CABA),JN,JN,,
173,LINEA 570,COL,173,570R1,MOLINEDO Y ENTRE RIOS,BUENOS AIRES,AVELLANEDA,,
173,LINEA 570,COL,173,570R4,FRIAS Y MONTANA,BUENOS AIRES,AVELLANEDA,,
176,LINEA 315,COL,176,315A,TRONCALBASE PACHECO-PANAMERICANA Y RUTA 202,BUENOS AIRES,PROV,,
176,LINEA 315,COL,176,315B,JOSE C PAZ-PANAMERICANA Y RUTA 202,BUENOS AIRES,PROV,,
176,LINEA 315,COL,176,315C,CRUCE DERQUI - PANAMERICANA Y RUTA 202,BUENOS AIRES,PROV,,
176,LINEA 315,COL,176,315D,BASE PACHECO-LEMOS,BUENOS AIRES,PROV,,
176,LINEA 315,COL,176,315E,BASE PACHECO-CRUCE DERQUI,BUENOS AIRES,PROV,,
177,LINEA 168,COL,177,168A,A-LA BOCA(CABA)-SAN ISIDRO(PDO SAN ISIDRO(GBA),JN,JN,,
177,LINEA 168,COL,177,168B,B-LA BOCA(CABA)-PUENTE SAAVEDRA(PDO VTE LOPEZ)x AVCORDOBA,JN,JN,,
177,LINEA 168,COL,177,168C,C-LA BOCA(CABA)-PUENTE SAAVEDRA(PDO VTE LOPEZ)x CONCEPARENAL,JN,JN,,
177,LINEA 168,COL,177,168D,D-LA BOCA(CABA)-AVCORDOBA Y DARWIN(CABA),JN,JN,,
178,LINEA_164_AMBA,COL,178,164A,LINEA_164_AMBA,JN,JN,,
178,LINEA_164_AMBA,COL,178,164B,LINEA_164_AMBA,JN,JN,,
178,LINEA_164_AMBA,COL,178,164C,LINEA_164_AMBA,JN,JN,,
179,LINEA 723,COL,179,723A,AVIACION,BUENOS AIRES,TIGRE,,
179,LINEA 723,COL,179,723B,BANCALARI,BUENOS AIRES,TIGRE,,
179,LINEA 723,COL,179,723C,LOS DADOS,BUENOS AIRES,TIGRE,,
179,LINEA 723,COL,179,723D,ESTACION TORCUATO - NORDELTA,BUENOS AIRES,TIGRE,,
180,LINEA 65,COL,180,065A,CENTRO DE TRANSBORDO AREA PLAZA CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION BELGRANO C (LINEA MITRE - CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
180,LINEA 65,COL,180,065B,ESTACION AVELLANEDA (LINEA ROCA - PARTIDO DE AVELLANEDA - PROVINCIA DE BUENOS AIRES) - ESTACION BELGRANO C (LINEA MITRE - CABA),JN,JN,,
181,LINEA 328,COL,181,328A,RAMAL A,BUENOS AIRES,PROV,,
181,LINEA 328,COL,181,328B,RAMAL B - TRONCAL,BUENOS AIRES,PROV,,
181,LINEA 328,COL,181,328C,RAMAL B A CASEROS,BUENOS AIRES,PROV,,
181,LINEA 328,COL,181,328D,RAMAL C A CASEROS,BUENOS AIRES,PROV,,
182,LINEA 106,COL,182,106A,ESTACION LINIERS - RETIRO,JN,JN,,
183,LINEA 108,COL,183,108A,A RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - CROACIA y BERGAMINI (PARTIDO DE TRES DE FEBRERO - PROVINCIA DE BUENOS AIRES),JN,JN,,
184,LINEA_099,COL,184,099A,Av J B Justo y Gallardo (CABA) - Predio de RegulaciOn Puerto de Bs As (CABA),JN,JN,,
185,LINEA 179,COL,185,179A,RAMAL 1,JN,JN,,
185,LINEA 179,COL,185,179B,RAMAL 2,JN,JN,,
185,LINEA 179,COL,185,179C,RAMAL 3,JN,JN,,
186,LINEA 194,COL,186,194A,A-PZA MISERERE(CABA)-ZARATE(PCIA BS AS) x RP6,JN,JN,,
186,LINEA 194,COL,186,194B,B-PZA MISERERE(CABA)-ESTACION ESCOBAR(FFCC MITRE),JN,JN,,
186,LINEA 194,COL,186,194C,C-PZA MISERERE(CABA)-ESTACION MATHEU(FFCC MITRE) PDO ESCOBAR,JN,JN,,
186,LINEA 194,COL,186,194D,D-EXPRESO-PZA MISERERE(CABA)-ZARATE,JN,JN,,
186,LINEA 194,COL,186,194E,E-EXPRESO RECONV S/RECORRIDO A-PZA MISERERE(CABA)-ZARATE,JN,JN,,
186,LINEA 194,COL,186,194F,F-EXPRESO RECONV-PLAZA ITALIA(CABA)-ESTACION ESCOBAR(FFCC MITRE)GBA,JN,JN,,
186,LINEA 194,COL,186,194G,G-EXPRESO-PZA MISERERE(CABA)-ZARATE(GBA),JN,JN,,
186,LINEA 194,COL,186,194H,H-EXPRESO-PZA MISERERE(CABA)-ESTACION ESCOBAR(FFCC MITRE),JN,JN,,
186,LINEA 194,COL,186,194I,I-DIFERENCIAL-TERMINAL RETIRO(CABA)-ZARATE(GBA),JN,JN,,
186,LINEA 194,COL,186,194J,J-DIF-TERMINAL RETIRO(CABA)-LIMA (PDO ZARATE-GBA),JN,JN,,
187,LINEA 215,COL,187,215A,RAMAL B,BUENOS AIRES,PROV,,
187,LINEA 215,COL,187,215B,RAMAL A,BUENOS AIRES,PROV,,
187,LINEA 215,COL,187,215C,RAMAL C,BUENOS AIRES,PROV,,
187,LINEA 215,COL,187,215D,RAMAL D,BUENOS AIRES,PROV,,
188,LINEA 720,COL,188,720A,BENAVIDEZ POR RUTA 27 Y RUTA 9,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720B,R ROJAS -  LAS TUNAS,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720C,FORD - JUNIN - CANAL,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720D,ALTE BROWN POR SAN PABLO,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720E,CARUPA - SOEVA,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720F,CHILE,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720G,ALMIRANTE BROWN,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720H,CANAL - FORD POR RUTA 27,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720I,CANAL- BARRIO EL  ARCO,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720J,BENAVIDEZ - B  LAS MASCOTAS,BUENOS AIRES,TIGRE,,
188,LINEA 720,COL,188,720K,CANAL - VILLA LA NATA,BUENOS AIRES,TIGRE,,
189,LINEA 200,COL,189,200A,EST GLEW - FRIG MEATEX,BUENOS AIRES,PROV,,
190,LINEA 225,COL,190,225T,RAMAL A,BUENOS AIRES,PROV,,
191,LINEA 404,COL,191,404DESD,DESDOBLAMIENTO POR BARRIO EL ROBLE,BUENOS AIRES,PROV,,
191,LINEA 404,COL,191,404TRON,TRONCAL SAN VICENTE - ESTACION GLEW,BUENOS AIRES,PROV,,
192,LINEA 414,COL,192,414A,TERMINAL OMNIBUS LA PLATA - ESTACION FFCC FLORENCIO VARELA,BUENOS AIRES,PROV,,
193,LINEA 508C,COL,193,508CE,SEMIRAPIDO - OLMOS,BUENOS AIRES,LA PLATA,,
194,LINEA 561B,COL,194,561BA,RAMAL UNICO,BUENOS AIRES,LA PLATA,,
195,LINEA 195,COL,195,195A,A-TERMINAL RETIRO(CABA)-TERMINAL DE LA PLATA(LA PLATA) x AV MITRE,JN,JN,,
195,LINEA 195,COL,195,195B,B-TERMINAL RETIRO (CABA)-TERMINAL DE LA PLATA (LA PLATA) x AV LN ALEM,JN,JN,,
195,LINEA 195,COL,195,195C,C-TERMINAL RETIRO (CABA)-TERMINAL DE LA PLATA (LA PLATA) x AV LN ALEM-AU BSAS-LA PLATA,JN,JN,,
195,LINEA 195,COL,195,195D,D-TERMINAL RETIRO-TERMINAL LA PLATA x AV LN ALEM-AU BSAS LA PLATA-CIRCUNVALACION 72,JN,JN,,
195,LINEA 195,COL,195,195E,E-PLAZA CONSTITUCION-TERMINAL LA PLATA x AU BSAS LA PLATA,JN,JN,,
195,LINEA 195,COL,195,195F,F-TERMINAL LINIERS-TERMINAL LA PLATA x PLCONSTITUCION-AU BSAS LA PLATA,JN,JN,,
195,LINEA 195,COL,195,195G,G-EXPRESO ESTACION RETIRO(FFCC BELGRANO NORTE)-TERMINAL LA PLATA x PLCONSTITUCION-AU BSAS LA PLATA,JN,JN,,
195,LINEA 195,COL,195,195H,H-ESTACION RETIRO(FFCC BELGRANO NORTE)-TERMINAL LA PLATA x AVLN ALEM-AU BSAS LA PLATA,JN,JN,,
195,LINEA 195,COL,195,195I,I-EXPRESO PLAZA CONSTITUCION-TERMINAL LA PLATA x AU BSAS LA PLATA,JN,JN,,
197,LINEA 407,COL,197,407A,BLANCO,BUENOS AIRES,PROV,,
198,LINEA 228A,COL,198,228AB,228B CENTRAL NUCLEAR ATUCHA I - ARIEL DEL PLATA,BUENOS AIRES,PROV,,
198,LINEA 228A,COL,198,228AC,228C-ZARATE-PUENTE SAAVEDRA,BUENOS AIRES,PROV,,
199,LINEA 523,COL,199,523A,ESTACION LANUS-ESTACION REMEDIOS DE ESCALADA,BUENOS AIRES,LANUS,,
200,LINEA_119_AMBA,COL,200,119A,CENTRO DE TRASBORDO DE CHACARITA-ESTACION LANUS,JN,JN,,
201,LINEA 437,COL,201,437A,AMARILLO,BUENOS AIRES,PROV,,
201,LINEA 437,COL,201,437B,AMARILLO BOULOGNE,BUENOS AIRES,PROV,,
202,LINEA 277,COL,202,277A,Troncal,BUENOS AIRES,PROV,,
203,LINEA 707,COL,203,707AZU,AZUL,BUENOS AIRES,SAN ISIDRO,,
203,LINEA 707,COL,203,707NAR,NARANJA (DESDOB C/VERDE),BUENOS AIRES,SAN ISIDRO,,
203,LINEA 707,COL,203,707R8A,RAMAL 8 (CARTEL ROJO),BUENOS AIRES,SAN ISIDRO,,
203,LINEA 707,COL,203,707R8B,RAMAL 8 (CARTEL BLANCO),BUENOS AIRES,SAN ISIDRO,,
203,LINEA 707,COL,203,707ROJ,ROJO,BUENOS AIRES,SAN ISIDRO,,
203,LINEA 707,COL,203,707VER,VERDE,BUENOS AIRES,SAN ISIDRO,,
204,LINEA 524,COL,204,524A,RAMAL 1,BUENOS AIRES,LANUS,,
205,LINEA 329,COL,205,329R2,RAMAL 2  SA DE PADUA - VILLA GRAL ZAPIOLA,BUENOS AIRES,PROV,,
205,LINEA 329,COL,205,329TR1,TRONCAL 1 SA DE PADUA - MORENO,BUENOS AIRES,PROV,,
206,LINEA 422,COL,206,422R2,RAMAL 2 MORENO - BARRIO LUCHETTI - CC BANCO PROVINCIA,BUENOS AIRES,PROV,,
206,LINEA 422,COL,206,422TR1,RAMAL 1 MORENO - GRAL RODRIGUEZ,BUENOS AIRES,PROV,,
207,LINEA 151,COL,207,151A,A PLAZA CONSTITUCION (CABA)-ESTDE TRANSFDE TRANPUBLPASAJ DE CORTA/MEDIA DISTANCIA DE VICENTE LOPEZ,JN,JN,,
208,LINEA 500C,COL,208,500CB,R2 - RUTA 7,BUENOS AIRES,LUJAN,,
208,LINEA 500C,COL,208,500CC,R3 - OLIVERA,BUENOS AIRES,LUJAN,,
209,LINEA 23,COL,209,023A,VILLA SOLDATI (CIUDAD AUTONOMA DE BUENOS AIRES) - PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
210,LINEA 501F,COL,210,501FA,R1 - PARQUE LASA,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FB,R2 - CAMINO,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FC,R3 - INST ALVEAR,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FD,R4 - LANUSSE,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FE,R5 - JUAN XXIII 1/2,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FF,R6 - JUAN XXIII H,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FG,R7 - ZAPIOLA 1/2,BUENOS AIRES,LUJAN,,
210,LINEA 501F,COL,210,501FH,R9 - ESTACION CEIBO,BUENOS AIRES,LUJAN,,
211,LINEA 5,COL,211,005A,AVENIDA PIEDRABUENA y SARAZA (CIUDAD AUTONOMA DE BUENOS AIRES) - PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
211,LINEA 5,COL,211,005B,PIEDRA BUENA,JN,JN,,
213,LINEA 150,COL,213,150A,V MADERO- HPTAL FERROVIARIO (RAMAL AERONAUTICO),JN,JN,,
213,LINEA 150,COL,213,150B,VMADERO - HPTAL FERROVIARIO (EST SAENZ),JN,JN,,
214,LINEA 502B,COL,214,502BA,R1 - OPEN DOOR,BUENOS AIRES,LUJAN,,
214,LINEA 502B,COL,214,502BB,R2 - TORRES,BUENOS AIRES,LUJAN,,
215,LINEA 503E,COL,215,503EA,503EA-SANTA MARTA-SARMIENTO,BUENOS AIRES,LUJAN,,
215,LINEA 503E,COL,215,503EB,503EB-SAN FRANCISCO-HOSTERIA,BUENOS AIRES,LUJAN,,
215,LINEA 503E,COL,215,503EC,503EC-LUJAN-VILLA RUIZ,BUENOS AIRES,LUJAN,,
216,LINEA 33,COL,216,033A,CIUDAD UNIVERSITARIA (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por BARRACAS y GENERAL MADARIAGA),JN,JN,,
216,LINEA 33,COL,216,033B,CIUDAD UNIVERSITARIA (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por BARRACAS y CEMENTERIO DE AVELLANEDA),JN,JN,,
216,LINEA 33,COL,216,033C,CIUDAD UNIVERSITARIA (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por DOCK SUD y GENERAL MADARIAGA),JN,JN,,
216,LINEA 33,COL,216,033D,CIUDAD UNIVERSITARIA (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por DOCK SUD y CEMENTERIO DE AVELANEDA),JN,JN,,
216,LINEA 33,COL,216,033E,RETIRO (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por BARRACAS y GENERAL MADARIAGA),JN,JN,,
216,LINEA 33,COL,216,033F,RETIRO (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por BARRACAS y CEMENTERIO DE AVELLANEDA),JN,JN,,
216,LINEA 33,COL,216,033G,RETIRO (CABA) -MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por DOCK SUD y GENERAL MADARIAGA),JN,JN,,
216,LINEA 33,COL,216,033H,RETIRO (CABA) - MONTE CHINGOLO (PARTIDO DE LANUS - PCIA DE BS AS) (por DOCK SUD y CEMENTERIO DE AVELANEDA),JN,JN,,
216,LINEA 33,COL,216,033I,RETIRO (CABA) - ESTACION REMEDIOS DE ESCALADA (LINEA ROCA - PARTIDO DE LANUS - PCIA DE BS AS) (Precario),JN,JN,,
217,LINEA 107,COL,217,107A,EVA PERON - CIUDAD UNIVERSITARIA,JN,JN,,
217,LINEA 107,COL,217,107B,107B CDAD UNIVERSITARIA-AV LA SALLE Y E PERON,JN,JN,,
218,LINEA 8,COL,218,008A,LA BOCA (CIUDAD AUTONOMA DE BUENOS AIRES) - AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI (PARTIDO DE EZEIZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
218,LINEA 8,COL,218,008B,LA BOCA (CIUDAD AUTONOMA DE BUENOS AIRES) - MERCADO CENTRAL DE BUENOS AIRES (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
218,LINEA 8,COL,218,008C,LA BOCA (CIUDAD AUTONOMA DE BUENOS AIRES) - LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
218,LINEA 8,COL,218,008D,(por AUTOPISTA 25 DE MAYO) AVENIDA PASEO COLON y COCHABAMBA (CABA) - ESTACION INIERS (LINEA SARMIENTO - CABA),JN,JN,,
218,LINEA 8,COL,218,008E,(por AUTOPISTA 25 DE MAYO - AU1) AVENIDA DE MAYO y PERU (CIUDAD AUTONOMA DE BUENOS AIRES) - AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,JN,JN,,
219,LINEA 544,COL,219,544A,RAMAL A (EstaciOn Lomas de Zamora-AV ROSAS Y ELIZALDE (ESC 16)),BUENOS AIRES,LOMAS DE ZAMORA,,
219,LINEA 544,COL,219,544B,RAMAL B (EstaciOn Lomas de Zamora - LA RIBERA SUR Y NEWTON),BUENOS AIRES,LOMAS DE ZAMORA,,
